ID,Drone,Day,Mo,Year,City_original,State,Country,Location.new,Geocluster,Latitude,Longitude,Collector,Varroa,Other_obs,Weather,Beekeeper,ABPV,AM,AR,BQCV,CBPV,DWV,IAPV,KBV,LSV,SBPV,SV,VDV1,VDV2,VDV3,VO1,VTV,Afr.Extent,V.arrival
1125,,14,6,1988,CD. VICTORIA/SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"RAUL, DEO, NOE, MARIO",NA,0+0 STINGS,NUBLADO CON NEBLINA,TRAPLINE,0,0.804815,0,0,0,0,0,0,91.5091,0,7.68608,0,0,0,0,0,1.00E-07,0
1126,,15,6,1988,CD. VICTORIA/SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"RAUL, DEO, NOE, MARIO",NA,POCO NECTAR 12+6 STINGS VIENTO NUBLADO,NUBLADO CON NEBLINA,TRAPLINE,0,4.08E-05,0,0.00485504,0,0,0,0,99.9845,0,0.0105667,0,0,0,0,0,1.00E-07,0
1128,,15,6,1988,CD. VICTORIA/SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"RAUL, DEO, NOE, MARIO",NA,1 STING,NUBLADO CON NEBLINA,TRAPLINE,0,0.0395122,0,0,0,0,0,0,3.38781,0,96.5727,0,0,0,0,0,1.00E-07,0
1129,,15,6,1988,CD. VICTORIA/SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"RAUL, DEO, NOE, MARIO",NA,13 STINGS TOTAL,NUBLADO CON NEBLINA,TRAPLINE,0,0.440702,0,1.74147,0,0,0,0,97.8178,0,0,0,0,0,0,0,1.00E-07,0
1130,,15,6,1988,CD. VICTORIA/SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"RAUL, DEO, NOE, MARIO",NA,NA,NUBLADO CON NEBLINA,TRAPLINE,0,0.250585,0,41.4237,0,0,0,0,31.0791,0,27.2466,0,0,0,0,0,1.00E-07,0
1131,,15,6,1988,CD. VICTORIA/SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"RAUL, DEO, NOE, MARIO",NA,18 STINGS TOTAL,NUBLADO CON NEBLINA,TRAPLINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00E-07,0
1132,,15,6,1988,CD. VICTORIA/SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"RAUL, DEO, NOE, MARIO",NA,LACK OF HONEY 34+19 STINGS,NUBLADO CON NEBLINA,TRAPLINE,0,0.0159481,0,0,0,0,0,0,3.64836,0,96.3357,0,0,0,0,0,1.00E-07,0
1133,,15,6,1988,CD. VICTORIA/SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"RAUL, DEO, NOE, MARIO",NA,NA,NUBLADO CON NEBLINA,TRAPLINE,0,3.39448,0,0,0,0,0,0,57.7631,0,38.8424,0,0,0,0,0,1.00E-07,0
1134,,15,6,1988,CD. VICTORIA/SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"RAUL, DEO, NOE, MARIO",NA,0 STINGS,NUBLADO CON NEBLINA,TRAPLINE,0,0.0186088,0,0,0,0,0,0,1.99639,0,97.985,0,0,0,0,0,1.00E-07,0
1136,,15,6,1988,CUMBRES - CD VICTORIA,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"RAUL, DEO, NOE, MARIO",NA,3+1 STINGS,NUBLADO CON NEBLINA,TRAPLINE,0,3.06421,0,0,0,0,0,0,96.9358,0,0,0,0,0,0,0,1.00E-07,0
1144,,19,7,1988,SLM / CD. VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WTW,NA,"EXTREMELY LARGE SWARM (COLONY) COMBS FILLED ENTIRE TRAP, MUCH STORED HONEY DRONE COMB ONLY",HOT & PARTLY CLOUDY; VEGETATION LUSH & GREEN,TRAPLINE,0,0.440574,0,0,62.1054,0,0,0,37.454,0,0,0,0,0,0,0,1.00E-07,0
1156,,21,7,1988,CD VICTORIA /JUAM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WTW,NA,A LITTLE CAPPED HONEY NECTAR MUCH POLLEN,HOT & OVERCAST,TRAPLINE,0,0.4896,0,0,0,0,0,0,99.5104,0,0,0,0,0,0,0,1.00E-07,0
1159,,16,8,1988,CD VICTORIA / SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR,NA,LOT OF POLLEN & NECTAR SOME DRONES,CLOUDY AND RAINING,TRAPLINE,0,1.16133,0,0,0,0,0,0,98.8387,0,0,0,0,0,0,0,1.00E-07,0
1161,,16,8,1988,CD VICTORIA / SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR,NA,RECENT SWARM ~ 5 DAYS NO NECTAR NO BROOD,CLOUDY AND DRIZZLE,TRAPLINE,0,0.0942458,0,0,0,0,0,0,99.9058,0,0,0,0,0,0,0,1.332512343,0
1167,,27,9,1988,SLM/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,NO SE VIO POLEN NI CRIA,"SOLEADO, CALUROSO",TRAPLINE,99.627,0.373026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-07,0
1169,,27,9,1988,SLM/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,MUCHAS ABEJAS AFUERA EN BARBA-SE MATARON TAMBIEN,"SOLEADO, CALUROSO",TRAPLINE,0,1.33402,0,0,0,0,0,0,73.6763,0,24.9897,0,0,0,0,0,1.00E-07,0
1170,,27,9,1988,SLM/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,ENJAMBRE AFUREA- PANALES AFUERA!,"SOLEADO, CALUROSO",TRAPLINE,83.7132,0.6309,0,0,0,15.6559,0,0,0,0,0,0,0,0,0,0,0.876253868,0
1171,,27,9,1988,SLM/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,SMALL PIECE OF COMB ONLY,"SOLEADO, CALUROSO",TRAPLINE,0,0.145577,0,30.4869,0,0,0,0,44.0955,0,25.2721,0,0,0,0,0,1.00E-07,0
1173,,27,9,1988,SLM/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,POLILLA PRESENTE 3 MED. FALLEN COMB,"SOLEADO, CALUROSO",TRAPLINE,0,0.462281,0,0,0,0,0,0,99.5377,0,0,0,0,0,0,0,1.00E-07,0
1174,,27,9,1988,SLM/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,"EN EXTERIOR DE TRAMPA. MUCH DRONE COMB-APPROX. 20% OF TOTAL MUCH HONEY,CAPPED;NO BROOD, NO EGGS!","SOLEADO, CALUROSO",TRAPLINE,0,0.926398,0,72.8839,0,0,0,0,26.1897,0,0,0,0,0,0,0,1.00E-07,0
1178,,27,9,1988,SOTO/ALDAMA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,2 MEDIUM FALLEN COMBS QUITE A LOT OF DRONE COMB,"SOLEADO, CALUROSO",TRAPLINE,0,0.461341,0,2.27681,0,0,0,0,95.0592,0,2.20268,0,0,0,0,0,0.716803144,0
1179,,27,9,1988,SLM/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,NO HUBO PANAL ENJAMBRE NUEVO ENTERITO-MUESTRADO EN 28/9/88 A LAS 0830 HORAS,"SOLEADO, CALUROSO",TRAPLINE,0,0.0132465,0,0,0,0,0,0,3.02678,0,96.96,0,0,0,0,0,1.00E-07,0
1181,,28,9,1988,PESCA/SLM,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,WLR ET AL.,NA,SOME DRONE COMB PRESENT,"NUBLADO, FRESCO",TRAPLINE,0,0.573198,0,19.5109,0,0,0,0,56.326,0,23.5899,0,0,0,0,0,1.00E-07,0
1182,,28,9,1988,PESCA/SLM,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,WLR ET AL.,NA,50% OF THE MEASURED COMB WAS FALLEN DUE TO STORM ALGUNAS CELDILLAS DE ZANGANO PRESENTE,"NUBLADO, FRESCO",TRAPLINE,0,0.0337039,0,21.9913,0,0,0,0,48.9649,0,29.0101,0,0,0,0,0,1.00E-07,0
1184,,28,9,1988,PESCA/SLM,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,WLR ET AL.,NA,MUCH FALLEN BROOD. (~60%) FROM STORM SOME DRONE COMB,"SOLEADO, CALUROSO",TRAPLINE,0,2.04416,0,40.193,0,0,0,0,57.7628,0,0,0,0,0,0,0,0.853708235,0
1185,,26,10,1988,SLM/VICT,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,A LITTLE NECTAR VERY LITTLE POLLEN,SOLEADO,TRAPLINE,0,0.00841095,0,0.100676,0,0,0,0,1.4563,0,98.4346,0,0,0,0,0,1.00E-07,0
1186_A,,26,10,1988,SLM/VICT,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,MOST COMBS ON FLOOR OF TRAP,SOLEADO,TRAPLINE,0,0.0758244,0,0,0,99.9242,0,0,0,0,0,0,0,0,0,0,2.104875432,0
1187_A,,26,10,1988,SLM/LA PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,LOTS OF HONEY - 150 NECTARS SUNFLOWERS,SOLEADO,TRAPLINE,85.3032,1.15114,0,13.5457,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-07,0
1195_A,,26,10,1988,VICTORIA/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL.,NA,"A LITTLE NECTAR AND POLLEN, LOTS OF EGGS AND LITTLE BROOD",SOLEADO,TRAPLINE,0,0.523559,0,0,0,0,0,0,99.4764,0,0,0,0,0,0,0,1.00E-07,0
1195_B,,26,10,1988,VICTORIA/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL.,NA,"A LITTLE NECTAR AND POLLEN, LOTS OF EGGS AND LITTLE BROOD",SOLEADO,TRAPLINE,0,0.260737,0,21.0353,0,0,0,0,78.7039,0,0,0,0,0,0,0,1.00E-07,0
1197,,26,10,1988,VICTORIA/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL.,NA,WAX MOTH-LOTS OF HONEY FERMENTING,SOLEADO,TRAPLINE,0,0.0402825,0,16.777,0,0,0,0,48.4079,0,34.7748,0,0,0,0,0,1.00E-07,0
1198,,26,10,1988,VICTORIA/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL.,NA,CELDAS DE ZAG.-1 PEQUENO NECTAR POLLEN EN BEES + POCO,SOLEADO,TRAPLINE,1.23126,0.460081,0,19.185,0,0,0,0,79.1236,0,0,0,0,0,0,0,3.123650864,0
1199_A,,26,10,1988,VICTORIA/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL.,NA,NA,SOLEADO,TRAPLINE,0,0.574343,0,2.84833,0,0,0,0,96.5773,0,0,0,0,0,0,0,1.00E-07,0
1203,,27,10,1988,SLM/LA PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,NA,SOLEADO,TRAPLINE,0,0.33577,0,12.5357,0,0,0,0,43.4821,0,43.6465,0,0,0,0,0,1.00E-07,0
1204,,27,10,1988,SLM/LA PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,NA,SOLEADO,TRAPLINE,0,0.0069186,0,0,0,0,0,0,1.18876,0,98.8043,0,0,0,0,0,1.00E-07,0
1205,,27,10,1988,SLM/LA PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL.,NA,NA,SOLEADO,TRAPLINE,0,0.0688604,0,32.7909,0,0,0,0,47.3166,0,19.8237,0,0,0,0,0,1.00E-07,0
1206,,27,10,1988,VICTORIA/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL.,NA,SOME DRONES FOUND BY ROY M. *MITES (MEFASTIGS) ON LEGS,SOLEADO,TRAPLINE,0,7.1376,0,0,0,0,0,0,92.8624,0,0,0,0,0,0,0,1.00E-07,0
1207,,6,12,1988,CD. VICTORIA/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL.,NA,MUY POCO POLLEN-ALGO DE PERERVA DE MIEL (~1KG) ENJAMBRE PEQUENO PRUEBA DEFENSIVA 0+0 PIQUETES,SOLEADO,TRAPLINE,2.37903,0.311068,0,21.183,0,0,0,0,13.3791,0,62.7479,0,0,0,0,0,1.00E-07,0
1209,,7,12,1988,SLM/LA PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL,NA,MIEL Y POLEN PRESENTES,CON VIENTO Y NUBES,TRAPLINE,59.398,0,0,7.77249,0,0,0,0,8.39109,0,24.4384,0,0,0,0,0,1.00E-07,0
1213,,7,3,1989,CD. VICTORIA/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WTW ET. AL.,NA,"ALGO DE NECTAR Y POLEN, REGULAR ZANGANOS PRESENTES UN PANAL PEQ. DE CELD. DE ZANGANO",SUNNY WINDY,TRAPLINE,0,0.902855,0,85.4013,0,0,0,0,13.6959,0,0,0,0,0,0,0,1.00E-07,0
1217,,7,3,1989,CD. VICTORIA/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WTW ET. AL.,NA,CELDILLA DE ZANGANO- 1 PANAL PEQUENO ALGO DE POLEN Y NECTAR,SUNNY WINDY,TRAPLINE,0,0.279782,0,93.2051,0,0,0,0,6.51516,0,0,0,0,0,0,0,1.00E-07,0
1221,,4,4,1989,PESCA\SLM,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,W.L.R. ET.AL.,NA,SIN CERA,NUBLADO,TRAPLINE,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-07,0
1224,,4,4,1989,VICT/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,"LOTS OF SEALED HONEY, ZANGANOS PRESENTS LITTLE POLLEN, NO DRONE COMB",NUBLADO VIENTO,TRAPLINE,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,2.577599796,0
1225,,4,4,1989,VICT/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,"CELDILLA DE ZANGANOS, ZANGANOS PRESENTES MUCHA MIEL-2 PANALES PEQ. DE CELDILLA ZANGANO",NUBLADO VIENTO,TRAPLINE,0,0.398491,0,31.5105,0,0,0,0,68.091,0,0,0,0,0,0,0,1.00E-07,0
1227,,4,5,1989,VICT/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,2 PANALES MEDIANOS CAIDOS,SOLEADO,TRAPLINE,0,0.000986633,0,0,0,0,0,0,99.999,0,0,0,0,0,0,0,1.00E-07,0
1228,,4,5,1989,VICT/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,PANALES CAIDOS Y DEFORMADAS TRAMPA DESTROJADA SE PERDIERON ABEJAS DE LA MUESTRA,PARTLY CLOUDY,TRAPLINE,0.183731,0.00216855,0,2.63675,0,0,0,0,96.9275,0,0.249838,0,0,0,0,0,2.598691992,0
1229,,4,5,1989,VICT/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,CELDILLA DE ZANGANO. PRESENCIA DE MUCHOS ESCARABAJOS CARABIOS. BASTANTE POLEN Y MIEL OPERCULADA,PARTLY CLOUDY,TRAPLINE,31.1285,0.155664,0,59.9726,0,2.64137,0,0,0,0,6.10187,0,0,0,0,0,1.00E-07,0
1230,,4,5,1989,VICT/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,"MUCHO POLEN Y NECTAR, PANAL DE ZANGANO PRESENCIA DE POLILEA, ROPACELDA PRESENTE",PARTLY CLOUDY,TRAPLINE,0,0.000142474,0,54.8136,0,0,0,0,0.00757224,0,45.1787,0,0,0,0,0,1.00E-07,0
1232,,4,5,1989,VICT/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,MUCHA MIEL Y POLEN CELDILLA DE ZANGANO,PARTLY CLOUDY,TRAPLINE,0,0.0124207,0,0.985502,0,0,0,0,3.19922,0,95.8029,0,0,0,0,0,1.00E-07,0
1235,,9,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR,NA,NECTAR Y UN POCO DE POLEN,SOLEADO FRESCO,TRAPLINE,0,0.0526022,0,20.3951,0,0,0,0,24.9257,0,54.6267,0,0,0,0,0,1.00E-07,0
1236,,9,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR,NA,NA,SOLEADO FRESCO,TRAPLINE,0,0.294678,0,37.2817,0,0,0,0,28.4834,0,33.9402,0,0,0,0,0,1.593462827,0
1237,,9,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR,NA,BROOD SAMPLE TAKEN; DRONE COMB PRESENT,SOLEADO FRESCO,TRAPLINE,0,3.26288,0,96.7371,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-07,0
1238,,9,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR,NA,DRONE COMB- 2 MED. SIZE,SOLEADO FRESCO,TRAPLINE,0,0.0464427,0,0.552533,0,0,0,0,1.59412,0,97.8069,0,0,0,0,0,1.097541521,0
1239,,9,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR,NA,SEVERAL LARGE DRONE COMBS (~35%) LARVAE SAMPLE *2 BAGS,SOLEADO FRESCO,TRAPLINE,0,0.000148736,0,0.00884602,0,0,0,0,99.6524,0,0.338604,0,0,0,0,0,1.00E-07,0
1240,,9,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR,NA,"NO OVIPOSITION, NO APPARENT QUEEN-IN ONE SIDE SOME DRONE COMB",SOLEADO FRESCO,TRAPLINE,0,0.0806275,0,0,0,0,0,0,1.14959,0,98.7698,0,0,0,0,0,1.00E-07,0
1242,,9,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,"ENJAMBRE PEQUENITO, ZANGANOS PRESENTE",SOLEADO FRESCO,TRAPLINE,0,0.0019723,0,1.16807,0,0,0,0,98.3779,0,0.452014,0,0,0,0,0,0.719023779,0
1243,,9,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,DRONE CELLS; CHALK BROOD-A FEW CELLS BROOD SX,SOLEADO FRESCO,TRAPLINE,0,0.218326,0,45.4543,0,0,0,0,18.7342,0,35.5931,0,0,0,0,0,1.00E-07,0
1244,,9,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,NO NUMBER; NO BROOD;*BOTH TAKEN FROM SINGLE COMB,SOLEADO FRESCO,TRAPLINE,0,0.4181,0,24.8274,0,0,0,0,44.7334,0,30.0211,0,0,0,0,0,1.045256637,0
1247,,9,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,BROOD SAMPLE,SOLEADO FRESCO,TRAPLINE,0,0.235109,0,20.916,0,0,0,0,55.2425,0,23.6064,0,0,0,0,0,1.00E-07,0
1248,,9,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,NA,SOLEADO FRESCO,TRAPLINE,0,1.04912,0,24.898,0,0,0,0,29.8956,0,44.1573,0,0,0,0,0,1.191345711,0
1250,,10,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,"SAMPLE LABLES READ ""DIA=9""",SOLEADO FRESCO,TRAPLINE,0,0.0158214,0,11.3212,0,0,0,0,0.454147,0,88.2089,0,0,0,0,0,1.00E-07,0
1251,,10,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,"""LOTS OF HONEY"" NO POLLEN",SOLEADO FRESCO,TRAPLINE,0,0.0241183,0,25.8542,0,0,0,0,39.3887,0,34.733,0,0,0,0,0,1.00E-07,0
1256,,10,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,ADULT DRONES,SOLEADO FRESCO,TRAPLINE,0,0.00684702,0,26.4884,0,0,0,0,1.764,0,71.7408,0,0,0,0,0,1.00E-07,0
1257,,10,5,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,*>8 TOTAL; DROPPED FROM MOVING VEHICLE! =SMASHDED & LOST DATA. ANTS IN EMPTY SIDE (SAMPLE TAKEN) -COOH,SOLEADO FRESCO,TRAPLINE,0,0.314123,0,6.23901,0,0,0,0,18.0138,0,75.4331,0,0,0,0,0,1.800686786,0
1262,,10,5,1989,LA PESCA A SOTO,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,W.L.R. ET.AL.,NA,"RATON NEST; NO BROOD; *COMB TOO DAMAGED TO MEASURE (RESIDUAL SWARM?) ADULT DRONES, SOME HONEY",SOLEADO FRESCO,TRAPLINE,0,0.498955,0,7.77636,0,0,0,0,91.7247,0,0,0,0,0,0,0,1.00E-07,0
1264,,10,5,1989,LA PESCA A SOTO,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,W.L.R. ET.AL.,NA,NA,SOLEADO FRESCO,TRAPLINE,0,0.53364,0,31.5098,0,0,0,0,67.9565,0,0,0,0,0,0,0,1.00E-07,0
1269,,6,6,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,*INCOMPLETA ENJAMBRE PEQUENO,SOLEADO FRESCO,TRAPLINE,0,0.295722,0,44.1897,0,0,0,0,12.7769,0,42.7377,0,0,0,0,0,1.00E-07,0
1270,,6,6,1989,VICT/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,"NECTAR SUFICIENTE ZANGANOS, BASTANTES *UNA SUBMUESTRA",SOLEADO FRESCO,TRAPLINE,0,0.0367796,0,1.09037,0,0,0,0,2.35594,0,96.5169,0,0,0,0,0,1.00E-07,0
1271,,6,6,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,CELDILLA DE ZANGANO,SOLEADO FRESCO,TRAPLINE,0,0.0718936,0,23.5402,0,0,0,0,37.0584,0,39.3296,0,0,0,0,0,1.00E-07,0
1272,,6,6,1989,CIUDAD VICTORIA,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,NA,SOLEADO FRESCO,TRAPLINE,0,4.20874,0,0,0,0,0,0,95.7913,0,0,0,0,0,0,0,0.627273683,0
1273,,6,6,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,5 EMERGED QUEEN CELLS-POCAS OBRERAS (~150) ENJAMBRE PEQENISIMO,SOLEADO FRESCO,TRAPLINE,0,0.000938737,0,0.0447664,0,0,0,0,99.9349,0,0.0194146,0,0,0,0,0,1.00E-07,0
1274,,6,6,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,SIN REINA SOLO CELDILLA DE ZANGANO OVOPOSICION DE OBRERA NIDO DE AVISPAS ABANDONADO (POLISTES ROJOS),SOLEADO FRESCO,TRAPLINE,0,0.0985936,0,0,0,0,0,0,7.8111,0,92.0903,0,0,0,0,0,1.00E-07,0
1275,,6,6,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,PANALES POR FUERA DE LA TRAMPA *SUBMUESTRA,SOLEADO FRESCO,TRAPLINE,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-07,0
1276,,6,6,1989,CD. VICTORIA A SOTO,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,*SUBMUESTRA REINA VIRGEN UNA PARTE ~3/4 GAL. DE ABEJAL ENJAMBRE DE BUEN TAMANO,SOLEADO FRESCO,TRAPLINE,0,0.988927,0,19.5633,0,0,0,0,44.3012,0,35.1465,0,0,0,0,0,1.00E-07,0
1277,,6,6,1989,VICT/SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,W.L.R. ET.AL.,NA,MEDIO PEQUENO,SOLEADO FRESCO,TRAPLINE,0,2.66846,0,0,0,0,0,0,97.3315,0,0,0,0,0,0,0,1.00E-07,0
1278,,6,6,1989,LA PESCA A SOTO,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,W.L.R. ET.AL.,NA,*PARTIAL ENJAMBRE REGULAR,SOLEADO FRESCO,TRAPLINE,0,0.351424,0,0,0,0,0,0,99.6486,0,0,0,0,0,0,0,0.114127173,0
